season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,registered,cnt
3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,419,499
3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,598,699
3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,522,622
3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.19399999999999998,423,516
3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,269,354
3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,189,260
3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,151,199
3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0.0,155,189
3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,170,191
3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,69,80
3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0.0,76,90
3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0.0,33,43
3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.19399999999999998,10,11
3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,10,14
3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,40,50
3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,58,76
3,1,7,8,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,127,163
3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,227,337
3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,266,395
3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,295,457
3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,330,487
3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,325,498
3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,308,494
3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,291,497
3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,279,487
3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.19399999999999998,280,479
3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,330,481
3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0.0,223,338
3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,154,233
3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,206,300
3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,188,276
3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,156,208
3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,129,188
3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,109,158
3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,79,112
3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,37,55
3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.19399999999999998,11,13
3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.19399999999999998,14,17
3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,12,18
3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,36,40
3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,90,127
3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,162,226
3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0.0,258,381
3,1,7,11,0,0,0,1,0.76,0.6970000000000001,0.55,0.2239,326,509
3,1,7,12,0,0,0,1,0.76,0.6970000000000001,0.55,0.3284,357,511
3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,302,483
3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.19399999999999998,291,522
3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,306,501
3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,330,521
3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,367,531
3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,302,419
3,1,7,19,0,0,0,1,0.76,0.6970000000000001,0.55,0.1642,300,443
3,1,7,20,0,0,0,1,0.74,0.6970000000000001,0.66,0.1045,228,303
3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,199,271
3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,117,148
3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0.0,82,100
3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,46,58
3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0.0,15,19
3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0.0,6,8
3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0.0,3,3
3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0.0,5,5
3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,43,47
3,1,7,6,0,1,1,1,0.66,0.6061,0.83,0.1642,155,161
3,1,7,7,0,1,1,1,0.7,0.6667,0.79,0.0896,455,469
3,1,7,8,0,1,1,2,0.72,0.6970000000000001,0.74,0.1045,720,751
3,1,7,9,0,1,1,2,0.74,0.6970000000000001,0.7,0.0,259,293
3,1,7,10,0,1,1,2,0.74,0.6970000000000001,0.66,0.2239,135,189
3,1,7,11,0,1,1,2,0.78,0.7273,0.55,0.1343,146,215
3,1,7,12,0,1,1,2,0.76,0.7121,0.58,0.1045,201,278
3,1,7,13,0,1,1,1,0.8,0.7424,0.49,0.1642,169,226
3,1,7,14,0,1,1,1,0.8,0.7424,0.49,0.2239,167,254
3,1,7,15,0,1,1,1,0.8,0.7424,0.49,0.2537,185,236
3,1,7,16,0,1,1,1,0.8,0.7424,0.49,0.2836,337,425
3,1,7,17,0,1,1,1,0.76,0.6970000000000001,0.55,0.3284,765,827
3,1,7,18,0,1,1,1,0.76,0.7121,0.58,0.4179,735,812
3,1,7,19,0,1,1,1,0.82,0.7727,0.52,0.1642,584,665
3,1,7,20,0,1,1,1,0.72,0.6818,0.7,0.2239,384,462
3,1,7,21,0,1,1,1,0.72,0.6818,0.7,0.19399999999999998,251,322
3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,183,230
3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.19399999999999998,116,150
3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,27,38
3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,18,21
3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,8,8
3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,5,6
3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,6,6
3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,40,45
3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,192,194
3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,492,513
3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,730,760
3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,302,333
3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0.0,154,227
3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0.0,170,224
3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0.0,198,248
3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,219,288
3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,188,260
3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,115,144
3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,336,402
3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,726,820
3,1,7,18,0,2,1,1,0.76,0.6970000000000001,0.55,0.2836,758,857
3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,524,614
3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.19399999999999998,397,452
3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.19399999999999998,292,352
3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,224,257
3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,127,147
3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,44,47
3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,28,33
3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,13,13
3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,7,7
3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,3,4
3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,46,49
3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,179,185
3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,468,487
3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.19399999999999998,649,681
3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,316,350
3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,175,236
3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,180,234
3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,209,284
3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,221,280
3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,175,263
3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,206,295
3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,386,479
3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,734,837
3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,786,891
3,1,8,19,0,3,1,1,0.74,0.6970000000000001,0.66,0.2537,564,652
3,1,8,20,0,3,1,1,0.74,0.6970000000000001,0.66,0.1642,448,513
3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,284,320
3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,251,288
3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0.0,134,152
3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0.0,55,63
3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,36,42
3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,8,11
3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0.0,6,6
3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0.0,9,9
3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,37,41
3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.0,177,183
3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0.0,452,473
3,1,8,8,0,4,1,1,0.72,0.6970000000000001,0.74,0.1045,718,739
3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,312,343
3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.0,130,181
3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,167,226
3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,230,286
3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,212,310
3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,171,225
3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,202,270
3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.19399999999999998,335,406
3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,775,865
3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,681,767
3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,509,607
3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0.0,376,427
3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,301,342
3,1,8,22,0,4,1,1,0.74,0.6970000000000001,0.7,0.19399999999999998,227,262
3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,152,177
3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.19399999999999998,56,71
3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.19399999999999998,32,43
3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,14,14
3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,5,6
3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,11,12
3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,35,37
3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,158,163
3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,396,421
3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,636,668
3,1,8,9,0,5,1,2,0.74,0.6970000000000001,0.66,0.1045,327,396
3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.19399999999999998,167,249
3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,186,263
3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,243,338
3,1,8,13,0,5,1,2,0.86,0.8029999999999999,0.47,0.2836,247,345
3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,229,331
3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,268,380
3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,380,492
3,1,8,17,0,5,1,2,0.84,0.8029999999999999,0.53,0.2836,646,741
3,1,8,18,0,5,1,2,0.82,0.8029999999999999,0.59,0.2537,573,671
3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,388,469
3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,300,389
3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.19399999999999998,224,278
3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,156,202
3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,170,196
3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,137,161
3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.19399999999999998,99,122
3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,64,84
3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,19,30
3,1,8,4,0,6,0,1,0.72,0.6970000000000001,0.79,0.19399999999999998,11,13
3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,16,17
3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,37,49
3,1,8,7,0,6,0,1,0.72,0.6970000000000001,0.77,0.1642,49,67
3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.19399999999999998,132,181
3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,217,278
3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.19399999999999998,288,396
3,1,8,11,0,6,0,1,0.86,0.8029999999999999,0.47,0.2537,315,470
3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,325,547
3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,332,527
3,1,8,14,0,6,0,1,0.88,0.8029999999999999,0.4,0.3881,289,472
3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,284,489
3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,253,450
3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,313,492
3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,321,490
3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,264,397
3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,195,312
3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,193,289
3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,165,269
3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,161,222
3,1,8,0,0,0,0,1,0.74,0.6970000000000001,0.7,0.2836,121,153
3,1,8,1,0,0,0,1,0.74,0.6970000000000001,0.7,0.2537,79,87
3,1,8,2,0,0,0,1,0.74,0.6970000000000001,0.7,0.2985,68,73
3,1,8,3,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,32,41
3,1,8,4,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,11,14
3,1,8,5,0,0,0,1,0.72,0.6970000000000001,0.74,0.2537,18,19
3,1,8,6,0,0,0,1,0.72,0.6970000000000001,0.79,0.2537,12,19
3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,50,68
3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,81,108
3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,168,229
3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,253,364
3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,282,437
3,1,8,12,0,0,0,1,0.86,0.8029999999999999,0.47,0.5224,330,491
3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,315,523
3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,365,526
3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,286,450
3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,278,421
3,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,260,382
3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343,154,229
3,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,139,185
3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,140,193
3,1,8,21,0,0,0,1,0.72,0.6970000000000001,0.79,0.1045,157,208
3,1,8,22,0,0,0,1,0.72,0.6970000000000001,0.79,0.0896,100,157
3,1,8,23,0,0,0,2,0.72,0.6970000000000001,0.79,0.1642,58,87
3,1,8,0,0,1,1,2,0.72,0.6970000000000001,0.79,0.0,24,33
3,1,8,1,0,1,1,1,0.72,0.6970000000000001,0.79,0.0896,10,11
3,1,8,2,0,1,1,2,0.72,0.6970000000000001,0.79,0.1343,5,5
3,1,8,3,0,1,1,3,0.72,0.6970000000000001,0.79,0.0896,5,5
3,1,8,4,0,1,1,2,0.72,0.6970000000000001,0.74,0.1343,8,11
3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.19399999999999998,23,25
3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,137,141
3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.19399999999999998,393,407
3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0.0,578,605
3,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,248,276
3,1,8,10,0,1,1,1,0.74,0.6970000000000001,0.7,0.2239,159,213
3,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,152,260
3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,213,285
3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,204,289
3,1,8,14,0,1,1,1,0.82,0.7576,0.46,0.0,188,287
3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,183,274
3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,363,451
3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0.0,746,858
3,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,743,843
3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.19399999999999998,531,640
3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,368,457
3,1,8,21,0,1,1,1,0.74,0.6970000000000001,0.7,0.19399999999999998,245,317
3,1,8,22,0,1,1,1,0.74,0.6970000000000001,0.7,0.0896,157,207
3,1,8,23,0,1,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,97,113
3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.19399999999999998,32,47
3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,16,18
3,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,7,13
3,1,8,3,0,2,1,1,0.7,0.6667,0.84,0.0,6,6
3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,7,9
3,1,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045,33,36
3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.19399999999999998,176,179
3,1,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343,481,502
3,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,664,705
3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,283,327
3,1,8,10,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,161,250
3,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,130,214
3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,197,283
3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.19399999999999998,185,253
3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0.0,185,261
3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0.0,206,306
3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,344,445
3,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,743,868
3,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,711,814
3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,506,610
3,1,8,20,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,374,448
3,1,8,21,0,2,1,2,0.72,0.6970000000000001,0.74,0.0,247,317
3,1,8,22,0,2,1,1,0.72,0.6970000000000001,0.74,0.1045,181,224
3,1,8,23,0,2,1,1,0.72,0.6970000000000001,0.79,0.0,120,138
3,1,8,0,0,3,1,1,0.7,0.6667,0.84,0.0,46,58
3,1,8,1,0,3,1,1,0.72,0.6970000000000001,0.79,0.0,20,23
3,1,8,2,0,3,1,1,0.7,0.6667,0.84,0.0,5,6
3,1,8,3,0,3,1,1,0.7,0.6667,0.84,0.0,6,7
3,1,8,4,0,3,1,1,0.7,0.6667,0.84,0.0,6,7
3,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,40,43
3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,169,173
3,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,458,482
3,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896,689,737
3,1,8,9,0,3,1,2,0.76,0.7273,0.66,0.0,308,341
3,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,151,214
3,1,8,11,0,3,1,2,0.8,0.7424,0.52,0.0,159,239
3,1,8,12,0,3,1,2,0.8,0.7424,0.52,0.0,217,280
3,1,8,13,0,3,1,2,0.8,0.7424,0.52,0.0,212,313
3,1,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537,173,236
3,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.19399999999999998,168,278
3,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,328,441
3,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,751,858
3,1,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642,745,862
3,1,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239,567,686
3,1,8,20,0,3,1,1,0.74,0.6970000000000001,0.66,0.19399999999999998,424,500
3,1,8,21,0,3,1,1,0.74,0.6970000000000001,0.66,0.1045,311,381
3,1,8,22,0,3,1,1,0.72,0.6970000000000001,0.74,0.1045,198,233
3,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,120,136
3,1,8,0,0,4,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,51,67
3,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,23,28
3,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,12,14
3,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,5,6
3,1,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343,10,10
3,1,8,5,0,4,1,2,0.66,0.5909,0.94,0.0,37,41
3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,162,167
3,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,451,475
3,1,8,8,0,4,1,1,0.72,0.6970000000000001,0.74,0.1045,670,698
3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642,299,353
3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,133,205
3,1,8,11,0,4,1,1,0.84,0.7576,0.44,0.0,166,260
3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,192,277
3,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,201,281
3,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,161,247
3,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,204,267
3,1,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,320,417
3,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,699,810
3,1,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537,733,811
3,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.19399999999999998,533,623
3,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,387,478
3,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,286,336
3,1,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239,218,259
3,1,8,23,0,4,1,1,0.66,0.6212,0.74,0.0,137,156
3,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,68,85
3,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045,35,41
3,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,14,20
3,1,8,3,0,5,1,2,0.72,0.6970000000000001,0.79,0.19399999999999998,6,9
3,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,7,7
3,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,29,33
3,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,41,44
3,1,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045,128,133
3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,112,119
3,1,8,9,0,5,1,2,0.64,0.5758,0.89,0.0,199,220
3,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,166,193
3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,178,251
3,1,8,12,0,5,1,2,0.74,0.6970000000000001,0.66,0.3582,240,315
3,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,224,290
3,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,236,307
3,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,224,324
3,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,371,467
3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,619,730
3,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,552,640
3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,394,492
3,1,8,20,0,5,1,1,0.74,0.6970000000000001,0.66,0.2985,315,370
3,1,8,21,0,5,1,1,0.74,0.6970000000000001,0.66,0.2537,236,286
3,1,8,22,0,5,1,1,0.72,0.6970000000000001,0.74,0.2836,168,218
3,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,159,192
3,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,142,180
3,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,84,116
3,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.19399999999999998,66,85
3,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,19,21
3,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,7,10
3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,9,11
3,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,18,23
3,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,54,62
3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,132,162
3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.19399999999999998,217,271
3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,282,407
3,1,8,11,0,6,0,1,0.74,0.6970000000000001,0.66,0.1642,296,499
3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,332,546
3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,341,569
